,id,title,extract
3286,5545366,Groupe Bernard Hayot,"Le Groupe Bernard Hayot, ou GBH, est une entreprise française diversifiée. Fondée et présidée par Bernard Hayot, né en Martinique en 1934, cette société par actions simplifiée principalement active dans l'Outre-mer français possède des activités d'import/export, de grande distribution, de distribution automobile ainsi qu'industrielles. Le groupe compte 11 000 collaborateurs en 2019."
3287,5552896,Freya Mavor,"Freya Mavor est une actrice britannique, née à Glasgow le 13 août 1993.
Elle est notamment connue pour son rôle de Mini McGuiness dans la série télévisée britannique Skins"
3288,5554451,Friedrich Wiese,"Friedrich Wiese (5 décembre 1892 à Nordhastedt – 13 février 1975 à Giessen) est un General der Infanterie allemand qui a servi au sein de la Wehrmacht pendant la Seconde Guerre mondiale.
Il a été décoré de la croix de chevalier de la croix de fer. La croix de chevalier de la croix de fer et son grade supérieur, les feuilles de chêne, sont attribués pour récompenser un acte d'une extrême bravoure sur le champ de bataille ou un commandement militaire avec succès."
3289,5555344,Astrid (réacteur),"Astrid ou ASTRID (acronyme de l'anglais Advanced Sodium Technological Reactor for Industrial Demonstration) était un projet de prototype de réacteur nucléaire français de quatrième génération, de type réacteur rapide refroidi au sodium, porté par le Commissariat à l'énergie atomique et aux énergies alternatives (CEA) et qui aurait été construit sur le site nucléaire de Marcoule.
À la suite des réacteurs expérimentaux Rapsodie, Phénix (250 MWe) et Superphénix (1 240 MWe), le projet Astrid, prototype de puissance intermédiaire (600 MWe), avait pour objectif de démontrer la possibilité d'un passage au stade industriel de la filière des réacteurs à neutrons rapides au sodium. Le projet est « doté des meilleurs standards de sûreté du moment » et tire « de la ressource disponible cent fois plus d’énergie que ne le font les réacteurs actuellement déployés sur le parc nucléaire français », constitué essentiellement de réacteurs à eau pressurisée. Il utilise, pour ce faire, « comme matières premières, les énormes stocks d’uranium 238 constitués par l’exploitation du parc EDF durant des décennies, ainsi que le plutonium extrait des combustibles usés ».
La construction du réacteur Astrid, dont le coût pourrait dépasser 5 milliards d'euros, devait s'accompagner de la mise en service d'un nouvel atelier spécialisé de fabrication de combustible MOx à l'usine de La Hague. S'inscrivant, au-delà d'une perspective historique d’indépendance énergétique, dans une perspective nouvelle de durabilité, Astrid visait à permettre non seulement d'économiser les ressources fissiles en valorisant l'uranium 238 et en multi-recyclant le plutonium, mais aussi à réduire la quantité de déchets nucléaires à vie longue en incinérant les actinides mineurs.
La décision politique de cet investissement et la rentabilité économique du projet ont fait, comme pour tout projet de cette envergure, l'objet de controverses.
À la suite de contraintes budgétaires, le CEA propose en 2018 une réduction de la puissance du réacteur à 100–200 MWe, puis abandonne le projet en 2019. Le CEA reconnaît que « le projet de construction d’un réacteur prototype n’est pas prévu à court ou moyen terme ». Il envisage plutôt de s’en occuper « dans la deuxième moitié du siècle »."
3290,5560661,Benjamin Jeannot,"Benjamin Jeannot, né le 22 janvier 1992 à Laxou, est un footballeur français qui évolue au poste d'attaquant au SM Caen."
3291,5565584,Affaire du pain maudit,"L'affaire du pain maudit est une série d'intoxications alimentaires qui frappe la France pendant l'été 1951, dont la plus sérieuse à partir du 16 août à Pont-Saint-Esprit (Gard) où elle fera cinq, voire sept morts, cinquante personnes internées dans des hôpitaux psychiatriques et deux cent cinquante personnes atteintes de symptômes plus ou moins graves ou durables. Plus de soixante ans après les événements de Pont-Saint-Esprit, on ne sait toujours pas à quoi les attribuer. Cliniquement, les symptômes étaient ceux d'une forme mixte d'ergotisme, mais ce diagnostic n'a pu être prouvé. Pour la justice, la cause est une farine avariée."
3292,5573612,Jean Castex (homme politique),"Jean Castex, né le 25 juin 1965 à Vic-Fezensac (Gers), est un haut fonctionnaire et homme politique français."
3293,5596038,Alex Morgan,"Alexandra Patricia Morgan Carrasco, née le 2 juillet 1989 à San Dimas (Californie), est une footballeuse internationale américaine évoluant au poste d'attaquante avec l'Orlando Pride. Avec l'USWNT, elle est championne olympique en 2012 et championne du monde en 2015 et 2019."
3294,5609232,Gaëlle Bona,"Gaëlle Bona est une actrice française née le 11 mai 1980 à Corbeil-Essonne. Elle se produit au théâtre (pièces de Catherine Bay), dans des spectacles musicaux (comme ceux d'Anthony Hampton en 2002), des courts et longs métrages de cinéma, des téléfilms et des pièces de théâtre filmées."
3295,5615852,Barbara Probst,"Barbara Probst (née le 20 mars 1989) est une comédienne française. Elle est la fille de la comédienne Catherine Chevallier et du compositeur Dominique Probst, petite-fille de l'actrice Gisèle Casadesus et de Lucien Pascal (de son vrai nom Lucien Probst) et sœur de la soprano Tatiana Probst."
3296,5629435,Le Jour où tout a basculé,"Le Jour où tout a basculé (abrégé en : LJOTAB) est une émission de télévision française de réalité scénarisée diffusée sur la chaîne France 2 depuis le 25 juillet 2011 et présentée par l'avocate Nathalie Fellonneau.
Les scénarios de fiction sont écrits par de nombreux scénaristes sous la responsabilité d'un directeur de collection (Michel Alexandre pour les saisons 1 et 2). À partir du lundi 22 août 2016, les épisodes sont diffusés sur Chérie 25 puis dès le 3 septembre 2018 sur NRJ 12 avant de revenir le 6 septembre 2019 sur Chérie 25 Des rediffusions sont aussi diffusées sur RTL9, et, en Belgique, sur AB3."
3297,5630567,Andrew Lonergan,"Andrew Michael Lonergan, né le 19 octobre 1983 à Preston (Angleterre), est un footballeur anglais évoluant au poste de gardien de but à Liverpool."
3298,5635746,Boris Roatta,"Boris Roatta est un acteur français, né le 1er juillet 1980 à Paris et mort accidentellement le 25 août 1994 à Aiguilles (Hautes-Alpes)."
3299,5636971,Gil Alma,"Gilles Bongibault, dit Gil Alma, est un acteur français né le 20 septembre 1979 à Montreuil en Seine-Saint-Denis."
3300,5637807,Sexe entre amis,"Sexe entre amis ou Amis modernes au Québec et au Nouveau-Brunswick (Friends with Benefits) est un film américain réalisé par Will Gluck, sorti en salles le 22 juillet 2011 aux États-Unis et au Canada et le 7 septembre 2011 en France.

"
3301,5639061,Álvaro Morata,"Álvaro Borja Morata Martín, né le 23 octobre 1992 à Madrid, est un footballeur international espagnol, qui joue au poste d'attaquant à l'Atlético de Madrid."
3302,5649455,Kevin Feige,"Kevin Feige (né le 2 juin 1973 à Boston) est un producteur de cinéma américain. Actuellement président de Marvel Studios, il se trouve à l'origine de la création de l'Univers cinématographique Marvel."
3303,5656596,Contrepoints,"Contrepoints est un journal en ligne d'inspiration libérale,. Il est développé et administré par l'association loi 1901 Liberaux.org crée en 2002. Fondé en 2007, Contrepoints existe sous le format actuel de journal d'actualité depuis 2009. Le nom du site est un hommage à la première revue fondée par Raymond Aron, Contrepoint."
3304,5658219,Liste des monuments historiques de Nîmes,"Ce tableau présente la liste de tous les monuments historiques classés ou inscrits dans la ville de Nîmes, Gard, en France."
3305,5659351,Wilfried Zaha,"Dazet Wilfried Armel Zaha, né le 10 novembre 1992 à Abidjan (Côte d'Ivoire), est un footballeur international ivoirien qui joue au poste de milieu de terrain à Crystal Palace.
En 2016, il décide d'opter pour la nationalité sportive ivoirienne après avoir porté à deux reprises le maillot de l'équipe d'Angleterre.

"
3306,5660757,Spider-Man (Miles Morales),"Miles Morales est un personnage de fiction appartenant à l'univers de Marvel Comics. Créé par le scénariste Brian Michael Bendis et la dessinatrice Sara Pichelli, ce super-héros apparait pour la première fois dans le comic book Ultimate Comics: Fallout #4 en août 2011. Ce personnage new-yorkais métis a des origines latinos et africaines. C'est le second Spider-Man dans la ligne de comics Ultimate Marvel qui présente une réalité alternative dans laquelle Peter Parker / Spider-Man a été tué par le Bouffon Vert."
3307,5662607,Karolína Plíšková,"Karolína Plíšková (à présent officiellement Karolína Hrdličková), née le 21 mars 1992 à Louny, est une joueuse de tennis tchèque, professionnelle depuis 2009.
Elle se distingue d'abord en 2010 lorsqu'elle remporte l'Open d'Australie junior. Par la suite, elle remporte quinze titres en simple (dont six Premier) et cinq titres en double. Elle devient la première joueuse tchèque de l'histoire à atteindre la première place au classement WTA (en 2017), à l'issue du tournoi de Wimbledon.
Sa sœur jumelle (vraie) Kristýna est aussi une joueuse de tennis."
3308,5664070,Moi & Cie Télé,"Moi & Cie Télé (Moi et compagnie, anciennement Mlle) est une chaîne de télévision québécoise spécialisée de catégorie B en langue française appartenant à Groupe TVA, une division de Québecor Média. Elle diffuse une programmation de style de vie et de divertissement destinée aux femmes."
3309,5665271,Paco Alcácer,"Francisco Alcácer García, né le 30 août 1993 à Torrent (Espagne), est un footballeur international espagnol qui évolue au poste d'attaquant au Borussia Dortmund."
3310,5665891,Lucie Boujenah,"Lucie Boujenah, née le 31 juillet 1987 à Paris, est une actrice française d'origine tunisienne, notamment connue pour son rôle de Jenna dans la série Soda. Elle est la nièce de Michel Boujenah."
3311,5671537,Miles Heizer,"Miles Heizer, né le 16 mai 1994 à Greenville, Kentucky, est un acteur américain.
Il est surtout connu pour son rôle de Alex Standall dans la série télévisée américaine, 13 Reasons Why."
3312,5675575,Kalidou Koulibaly,"Kalidou Koulibaly est un footballeur international sénégalais né le 20 juin 1991 à Saint-Dié-des-Vosges (France) qui évolue au poste de défenseur central au SSC Naples.
En 2014, la carrière de Koulibaly prend un nouveau tournant lors de sa signature à Naples, avec qui il gagne la Supercoupe d'Italie dès sa première saison.
Il est finaliste de la Coupe d'Afrique des nations 2019 avec l'équipe du Sénégal."
3313,5680404,Vincenzo Peruggia,"Vincenzo Peruggia, né le 8 octobre 1881 à Dumenza (Italie) et mort le 8 octobre 1925 à Saint-Maur-des-Fossés (France), est un peintre en bâtiment et vitrier italien, connu pour avoir volé La Joconde."
3314,5680672,Accords de Lagos,"Les accords de Lagos sont signés le 21 août 1979 par des représentants des factions participant à la guerre civile tchadienne, à la suite d'une conférence tenue dans la ville homonyme. 

 Portail du Tchad   Portail du droit   Portail de l’histoire militaire   Portail sur la paix"
3315,5685140,Tournoi de tennis de Winston-Salem,"Le tournoi de Winston-Salem (Caroline du Nord, États-Unis) est un tournoi de tennis professionnel masculin (ATP) organisé en août, sur dur et en extérieur, sur le campus de l'université de Wake Forest, à Winston-Salem.
La première édition remonte à 2011, en remplacement du tournoi de New Haven. Classé ATP 250 Series, le tournoi fait partie des US Open Series."
3316,5688562,Caroline Roux,Caroline Roux est une journaliste politique française née le 14 mai 1972 à Bourgoin-Jallieu (Isère).
3317,5695226,Juan Bernat,"Juan Bernat Velasco, né le 1er mars 1993 à Cullera, dans la communauté valencienne, est un footballeur espagnol évoluant au poste de latéral ou plus rarement milieu de terrain. Il évolue actuellement avec le Paris SG.
Il honore sa première sélection pour l'Espagne en 2014 ."
3318,5699182,Chantal Mouffe,"Chantal Mouffe, née le 17 juin 1943 à Charleroi (Belgique), est une philosophe politique et politologue belge. S'inscrivant dans le courant de pensée post-marxiste, elle est surtout connue pour l'essai Hégémonie et stratégie socialiste (en), écrit avec Ernesto Laclau. Sa réflexion s'articule principalement autour de l'idée de démocratie radicale et des concepts de démocratie plurielle et de pluralisme agonistique."
3319,5706831,Olympique lillois (football),"La section football de l'Olympique lillois (dont le diminutif est OL) est un ancien club de football français créé en 1902 à Lille, fondu en 1944 au sein du Lille OSC.
Son histoire est mouvementée : en 1907, l'OL absorbe l'Iris Club lillois et le Stade lillois. L'Iris Club décide de reprendre son indépendance en 1924 avant de revenir vers l'OL en 1941 pour former l'Olympique Iris Club lillois. Quelques mois après une seconde scission avec l'Iris Club début 1944, l'Olympique lillois disparaît en fusionnant avec le rival du Sporting Club fivois (aussi connu sous le nom de SC Fives ou SCF) pour fonder le Stade lillois, futur Lille Olympique Sporting Club.
L'OL est résident du terrain de l'avenue de Dunkerque, connu ensuite comme le stade Victor-Boucquey puis stade Henri-Jooris ; son siège social est basé au café Bellevue, sur la Grand'Place de Lille. C'est un club populaire (il compte 2 000 membres adhérents en 1921) et une des valeurs sûres du football du Nord-Pas-de-Calais, dont il glane sept titres régionaux en vingt ans. Les « Dogues » (surnom des joueurs évoluant au club) parviennent même à se faire une place sur le plan national en remportant en 1914 le championnat de France USFSA et le Trophée de France. Le trophée de France mettant aux prises les champions des quatre fédérations françaises de football concurrentes, l'Olympique lillois peut être considéré comme le meilleur club de France cette année-ci.
D'abord favorables au professionnalisme, l'OL et son président emblématique Henri Jooris se rétractent ensuite par peur de perdre leur influence régionale. Poussé par la professionnalisation du SC Fives, le club franchit finalement le pas à son tour en 1932. Ce choix s'avère bénéfique puisque l'OL remporte la première édition du championnat de France de football professionnel en 1933, en battant en finale l'AS Cannes. Après avoir raté le doublé championnat-coupe de France en 1934, les derniers coups d'éclat de l'OL sont une deuxième place du championnat 1935-1936 et un parcours jusqu'en finale de la coupe de France 1938-1939."
3320,5710482,The Descendants,"The Descendants (Les Descendants au Québec) est une comédie dramatique américaine réalisée par Alexander Payne, sortie en 2011. Il s'agit d'une adaptation cinématographique du roman Les Descendants de Kaui Hart Hemmings."
3321,5722436,Cecilienhof,"Le château de Cecilienhof (en allemand : Schloss Cecilienhof) est le dernier château prussien construit sous le règne de la maison de Hohenzollern pour servir de résidence au couple princier, Kronprinz Guillaume de Prusse et son épouse la princesse Cécilie de Mecklembourg-Schwerin. Situé à Potsdam à côté de Berlin, près du bord du Jungfernsee, l'ensemble des bâtiments fut édifié entre 1913 et 1917 sur la base des plans de l'architecte Paul Schultze-Naumburg.
Le château est surtout connu pour être le lieu où la conférence de Potsdam s'est tenue du 17 juillet au 2 août 1945. Il fait partie des châteaux et parcs de Potsdam et Berlin inscrits au patrimoine mondial de l'UNESCO."
3322,5722639,Larry Taylor (musicien),"Samuel Lawrence Taylor, dit Larry Taylor ou The Mole (« la taupe »), né le 26 juin 1942 à New York dans l'État de New York et mort le 19 août 2019, est un musicien américain, bassiste du groupe Canned Heat, ancien musicien de session pour The Monkees et Jerry Lee Lewis, collaborateur de Tom Waits et John Mayall sur scène et en studio."
3323,5734991,Christina des Pays-Bas,La princesse Christina des Pays-Bas est née le 18 février 1947 au palais de Soestdijk et morte le 16 août 2019 à La Haye.
3324,5735066,Margriet des Pays-Bas,"La princesse Margriet Francisca des Pays-Bas (en néerlandais : prinses Margriet der Nederlanden, parfois francisée en Marguerite), princesse d’Orange-Nassau, princesse de Lippe-Biesterfeld, née le 19 janvier 1943 à Ottawa au Canada, est la troisième des quatre filles de la reine Juliana des Pays-Bas et du prince consort Bernhard de Lippe-Biesterfeld. En tant que fille de la reine Juliana et sœur cadette de l'ancienne reine Beatrix, Margriet appartient à la famille royale des Pays-Bas et occupe actuellement le huitième et dernier rang dans l’ordre de succession au trône des Pays-Bas.
Au sein de la monarchie néerlandaise, le rôle de la princesse Margriet a été souvent de représenter la reine à l’occasion d’événements officiels ou semi-officiels. Une partie de ces fonctions l’ont amenée à se rendre de nouveau au Canada, son pays de naissance, et à des événements organisés par la marine marchande néerlandaise dont elle est la marraine."
3325,5748830,Santa Cruz del Islote,"Santa Cruz del Islote est une île de Colombie située dans la mer des Caraïbes, au large de la côte du département de Sucre. Elle dépend juridiquement, avec les îles Tintipán, Mucura, Palma, Santa Cruz et Mangle, de l'archipel San Bernardo, du département de Bolívar.
Elle est peuplée de 485 habitants en novembre 2016 (des publications annoncent 1 247 habitants en comptant les enfants en pension sur le continent). Sa superficie étant de 13 926 m2 (soit un peu plus d'un hectare : 0,01 km2), la densité est donc très élevée (34 826 habitants/km2), ce qui en fait une des îles les plus densément peuplées du monde.
L'activité principale de l'île est la pêche. On peut accéder à l'île grâce à un ferry qui part de Santiago de Tolú."
3326,5758791,Le Gentleman de Cocody,"Le Gentleman de Cocody est un film franco-italien réalisé par Christian-Jaque, sorti en 1965."
3327,5774287,Romain Taofifénua,"Romain Taofifénua né le 14 septembre 1990 à Mont-de-Marsan, est un joueur international français de rugby à XV évoluant au poste de deuxième ligne au sein de l'effectif du RC Toulon."
3328,5775867,Waly Dia,"Waly Dia, né le 6 décembre 1988 à Grenoble (Isère), est un comédien et humoriste français. Il est principalement connu pour sa participation aux émissions de télévision On n'demande qu'à en rire et Jamel Comedy Club."
3329,5779237,Centrale nucléaire flottante russe,Le projet de centrale nucléaire russe sur l’eau est une idée d'origine russe de centrale nucléaire flottant sur l'eau dont le premier exemplaire est opérationnel depuis 2018 et commencera son voyage[Lequel ?] fin 2019.
3330,5782841,Aquilino Morelle,"Aquilino Morelle, né le 5 juin 1962 à Paris, est un médecin, haut fonctionnaire et militant politique français. 
Il a notamment été conseiller de Lionel Jospin, lorsque celui-ci était Premier ministre, de 1997 à 2002, et conseiller politique au cabinet du président de la République François Hollande, du 15 mai 2012 au 18 avril 2014."
3331,5786431,Bérengère Krief,"Bérengère Krief, née le 16 avril 1983 à Lyon, est une comédienne et humoriste française."
3332,5793326,Mercenaires allemands au Canada,"Au moment de la guerre d'indépendance des États-Unis (1775-1783), les Britanniques ont engagé environ 30 000 mercenaires allemands. Un tiers de ces mercenaires étaient basés dans la Province de Québec (1763-1791). Commandés par le général Friedrich Adolf Riedesel, ils sont intervenus contre les colons révoltés des treize colonies, principalement au début de la guerre, et ont passé sept hivers parmi la population canadienne. Plus de 2 000 d'entre eux s'y sont finalement établis. Leur apport démographique et culturel y est aujourd'hui reconnu à titre d'événement historique national."
3333,5796339,Virimi Vakatawa,"Virimi Vakatawa, né le 1er mai 1992 à Rangiora en Nouvelle-Zélande, est un joueur international français de rugby à sept et à XV d'origine fidjienne. De 2014 à 2017, il est sous contrat avec la Fédération française de rugby pour représenter l'équipe de France de rugby à sept avec laquelle il dispute les Jeux olympiques de Rio. En 2016, il devient aussi international de rugby à XV au poste d'ailier. Pour la saison 2017-2018, il rejoint les rangs du Racing 92 en Top 14, club où il avait terminé sa formation entre 2010 et 2014. Il est alors repositionné comme centre."
3334,5798106,Kurt Zouma,"Kurt Zouma, né le 27 octobre 1994 à Lyon, est un footballeur international français qui évolue au poste de défenseur au Chelsea FC."
3335,5801487,Philip Hammond,"Philip Hammond, né le 4 décembre 1955 à Epping (Essex), est un homme politique britannique, membre du Parti conservateur. À compter de 2010, il occupe de hautes fonctions dans les gouvernements David Cameron. Il est, de juillet 2016 à juillet 2019, chancelier de l'Échiquier des gouvernements May I et II."
3336,5807931,Liam Payne,"Liam Payne est un chanteur britannique né le 29 août 1993 à Wolverhampton (Angleterre). Il est surtout connu pour être membre du boys-band One Direction. Liam a fait ses débuts en 2008 dans l'émission X-Factor. Après être éliminé du premier tour, il se représente en 2010 et a été choisi pour former un groupe avec quatre autres garçons, formant ainsi les One Direction. Le groupe a sorti 5 albums, fait 4 tournées et a gagné de nombreux awards."
3337,5813496,Baptiste Reynet,"Baptiste Reynet, né le 28 octobre 1990 à Romans-sur-Isère, est un footballeur français qui évolue au poste de gardien de but au Toulouse FC."
3338,5841024,Géza Alföldy,"Géza Alföldy, né le 7 juin 1935 à Budapest et mort le 6 novembre 2011 à Athènes, est un historien et épigraphiste hongrois spécialiste de l'Antiquité romaine."
3339,5846165,Rafael Alcántara,"Rafinha Alcántara do Nascimento, plus connu comme Rafinha (ou Rafa Alcántara), né le 12 février 1993 à São Paulo (Brésil), est un footballeur hispano-brésilien qui joue avec le Celta Vigo au poste de milieu de terrain.
Son père est l'ancien international brésilien Mazinho tandis que Thiago Alcántara est son frère ainsi que le cousin de l’attaquant international Espagnol, Rodrigo"
3340,5857714,FK Oleksandria,"Le Futbolnyi klub Oleksandria (FKO, ukrainien : Futbolnyy Klub Oleksandria) est un club ukrainien de football basé dans la ville d'Oleksandria, dans l'oblast de Kirovohrad. Il évolue dans le championnat d'Ukraine de première division depuis la saison 2015-2016.
Le FC UkrAhroKom Holovkivka était un club professionnel du village de Holovkivka, dans le district d'Oleksandria. Il fusionne en 2014-2015 avec le PFK Oleksandria pour être rebaptisé FK Oleksandria"
3341,5874088,Liste des voitures de série les plus rapides au monde,"La liste des voitures de série les plus rapides au monde répertorie les records de vitesse établis de manière chronologique par des voitures de série non-modifiées et non-préparées. La voiture de série la plus rapide au monde est la Bugatti Veyron Super Sport avec une vitesse de 430,99 km/h de moyenne sur l'aller-retour enregistré par le Livre Guinness des records.
Le terme « voiture de série » s'applique aux véhicules ayant été produits à au moins trente exemplaires.
La Hennessey Venom GT a atteint 435,31 km/h sur un seul passage le 14 février 2014 en Floride au centre spatial Kennedy. Vingt-neuf exemplaires doivent être produits et seuls seize ont été vendus sur les trente minimum pour l'homologation au Guinness Book."
3342,5881984,Delphine Horvilleur,"Delphine Horvilleur, née le 8 novembre 1974 à Nancy, est une femme rabbin française du Mouvement juif libéral de France (MJLF), directrice de la rédaction de la Revue de pensée(s) juive(s) Tenou'a."
3343,5883491,La Tour sombre (film),"La Tour sombre (The Dark Tower) est un film de fantasy et de science-fiction américain réalisé par Nikolaj Arcel, sorti en 2017."
3344,5884669,Kieran Trippier,"Kieran Trippier, né le 19 septembre 1990 à Bury, est un footballeur international anglais qui évolue au poste de défenseur à l'Atlético de Madrid."
3345,5889386,Vingt-cinquième amendement de la Constitution des États-Unis,"Le XXVe amendement de la Constitution des États-Unis établit les procédures pour combler une éventuelle vacance du poste du vice-président ainsi que diverses questions annexes. Il remplace la formulation ambiguë de l'article II, section 1, article 6 de la Constitution, qui n'énonce pas expressément que le vice-président devient le président, si le président en exercice décède, démissionne, est démis de ses fonctions ou est incapable d'exercer ses pouvoirs. Il est adopté le 23 février 1967."
3346,5889688,Mette Frederiksen,"Mette Frederiksen [mɛdə fʁɛðʁɛgsən], née le 19 novembre 1977 à Aalborg, est une femme d'État danoise, membre de la Social-démocratie (SD).
Fille d'un typographe et d'une enseignante, elle est diplômée de l'université d'Aalborg. En 2001, elle est élue, à 24 ans, députée au Folketing.
Elle entre au gouvernement dix ans plus tard, d'abord comme ministre de l'Emploi, puis de la Justice à partir de 2014. En 2015, elle prend la présidence de la SD après son retour dans l'opposition. Elle remporte les élections législatives de 2019, le bloc de gauche obtenant la majorité absolue, et devient Première ministre."
3347,5912410,Maxi-Procès de Palerme,"Le Maxi-Procès (en italien Maxiprocesso) est un procès qui s'est tenu en Sicile de février 1986 jusqu'en décembre 1987 et au cours duquel 475 accusés ont été condamnés pour de nombreux crimes liés aux activités de la Mafia, grâce au témoignage d'un ancien chef mafieux devenu un repenti : Tommaso Buscetta. Le succès du procès a conduit d'autres membres de la Mafia à témoigner contre leurs anciens associés. Cela a permis de démanteler une quantité significative de trafics de drogue organisés par la Mafia, et a endommagé les relations entre les familles siciliennes et américaines."
3348,5919125,Moby Dick (téléfilm),"Moby Dick est un téléfilm austro-allemand tourné en langue anglais américain, réalisé par Mike Barker en 2010.
Il existe en deux versions, un téléfilm de 120 minutes ou 2 épisodes de 90 minutes."
3349,5920418,Salvatore Lima,"Salvatore Lima, ou Salvo Lima (né le 23 janvier 1928 à Palerme et mort le 12 mars 1992 dans la même ville) est un homme politique italien de Sicile qui a été assassiné par la Mafia."
3350,5922415,Trouble explosif intermittent,"Le trouble explosif intermittent (TEI) est un trouble comportemental caractérisé par des expressions extrêmes de colère, souvent au point de violence, disproportionnées par rapport à la situation qui survient (voir aussi à la définition de Seb Bouyer). Il est actuellement catégorisé dans le Manuel diagnostique et statistique des troubles mentaux en tant que trouble des habitudes et des impulsions. Le TEI appartient à l'Axe I des troubles des habitudes et des impulsions listé dans le DSM-IV-TR, parmi la cleptomanie, pyromanie, jeu pathologique et autres. L'agression impulsive n'est pas préméditée, et est définie par une réaction disproportionnée à chaque réaction perçue. Certains individus rapportent des changements physiologiques (ex., tension, déprime).
Une étude de 2006 suggère que la prévalence est considérablement haute contrairement à ce qui était pensé auparavant.
La prévalence est plus élevée chez les hommes que chez les femmes. Le trouble en lui-même n'est pas facilement caractérisé et montre souvent une comorbidité avec d'autres troubles de l'humeur, particulièrement le trouble bipolaire. Les individus diagnostiqués de TEI rapportent que leurs accès de colère sont brefs (d'une durée d'une heure ou moins), avec une variété de symptômes (sueurs, palpitations). Les agissements violents sont fréquemment rapportés accompagnés d'une sensation, dans certains cas, de plaisir, mais accompagnés par la suite de remords. L’individu est alors dans une phase de perte de contrôle totale. Des moments de colère extrême suivraient des maux de tête sournois, une forte douleur dans la poitrine (brûlure aiguë) et une douleur oculaire (voire yeux rouges). Qui parfois mène à la mort."
3351,5926579,Hiroki Sakai,"Hiroki Sakai (酒井 宏樹, Sakai Hiroki), né le 12 avril 1990 à Kashiwa, est un footballeur international japonais évoluant au poste d'arrière droit à l'Olympique de Marseille.
Avec la sélection, il participe à la Coupe des Confédérations 2013, ainsi qu'à la Coupe du monde en 2014 et 2018 et il est finaliste de la Coupe d'Asie des nations 2019. Il est élu meilleur défenseur de ce tournoi."
3352,5934769,Álvaro González Soberón,"Álvaro González Soberón, dit Álvaro, né le 8 janvier 1990 à Potes, est un footballeur espagnol qui évolue au poste de défenseur central à l'Olympique de Marseille, prêté par Villarreal CF."
3353,5937658,François Lenglet,"François Lenglet, né le 10 novembre 1961 à Antony (Hauts-de-Seine), est un journaliste français spécialisé en économie.
Passé par L'Expansion dans les années 1990, Enjeux-Les Échos de 2000 à 2008, La Tribune de 2008 à 2011, puis BFM Business et BFM TV en 2011-2012, il officie depuis 2012 sur la chaîne France 2 où il dirige le service Économie, et intervient dans différentes émissions. En 2018, il rejoint TF1 et LCI, où il dirige le service économie."
3354,5938350,Kévin Diaz,"Kévin Diaz peut faire référence à deux joueurs de football français :

Kévin Diaz (en) (1983– ), footballeur français ;
Kévin Diaz (1988– ), footballeur français ;"
3355,5940375,Nicholas Rowe (acteur),Nicholas Rowe (né le 22 novembre 1966 à Édimbourg) est un acteur britannique. Il est notamment connu pour son rôle de Sherlock Holmes adolescent dans Le Secret de la pyramide.
3356,5947565,Kevin Trapp,"Kevin Trapp, né le 8 juillet 1990 à Merzig, est un footballeur international allemand qui évolue au poste de gardien de but à l'Eintracht Francfort."
3357,5959363,Flavia Coelho,"Flavia Coelho est une chanteuse brésilienne née le 26 juillet 1980 à Rio de Janeiro.
Installée en France depuis 2006, elle remporte le tremplin musical Génération Réservoir et est signée par le label indépendant Discograph. Son premier album, Bossa Muffin, sort en 2011."
3358,5959388,Jean Marsh,"Jean Marsh, née le 1er juillet 1934 à Stoke Newington, est une actrice britannique."
3359,5963319,Susan Blanchard,"Susan Blanchard-Frank est une actrice américaine, plus connue pour son rôle de Mary Kennicott Martin, R. N. #2 dans le soap opera La Force du destin de 1971 à 1975.
Elle se marie avec l'acteur Charles Frank, qui a joué son mari, le Dr. Jeff Martin #2, dans La Force du destin. Elle travaille ensuite en 1978 sur la série télé The New Maverick avec James Garner et Jack Kelly puis sur la série de western Young Maverick, suite de la série originale de James Garner en 1957, Maverick.
Blanchard a aussi joué le rôle de l'infirmière Sandra Cooper dans M*A*S*H et apparait dans la série de CBS Beacon Hill."
3360,5972171,"Madame Sans-Gêne (film, 1961)",Madame Sans-Gêne est un film franco-hispano-italien réalisé par Christian-Jaque et sorti en 1961.
3361,5987341,Bourdin Direct,"Bourdin Direct est une émission radiophonique diffusée sur RMC, RMC Découverte et BFM TV et présentée par Jean-Jacques Bourdin depuis juin 2001."
3362,6003971,Jean-Pierre Bagot,"Jean-Pierre Bagot, est un acteur français né le 30 octobre 1943 à Plénée-Jugon, (Côtes-d'Armor), et mort le 15 mars 2016 à  Paris,  (Seine)."
3363,6012925,Puits des houillères de Lorraine,"Les puits des houillères de Lorraine sont une série de charbonnages entrepris par les houillères de Lorraine entre le XIXe siècle et le XXe siècle sur les différentes communes du Bassin houiller lorrain, dans le département de la Moselle et la région historique de Lorraine (Grand Est). Il y a au total 58 puits de mine."
3364,6030634,Abdelkader Zaïbek,"Abdelkader Zaibek né le 3 janvier 1923 à Ksar el Boukhari, près de Médéa, en Algérie, est un homme politique algérien, membre du FLN. Décédé le 23 novembre 1986 à Alger à l'âge de 63 ans, en son domicile au 04, Rue Mohamed V- des conséquences de son accident de voiture en 1979. Il fut enterré au cimetière d'El Alia.
Diplômé de l'Institut Industriel d'Alger en 1947, ingénieur de l'institut électro-technique de Grenoble en 1950. Membre du comité central du FLN. Membre du comité olympique algérien."
